   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   5,   3,   5,   5,   5,   5,  10,   5,   7,   7,  20,   5,  10,   5,  20,  21,  21,  18,  21,  21
   0,   3,   0,   0,   0,   6,   0,   6,  10,  10,   0,   6,   0,   6,   0,  13,  13,   0,  13,  13
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   2,   7,   5,   9,   9,   9,   9,   9,   5,   5,   9,   9,   9,   9,   7,   7,   7,  10,   7,   7
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0,   1,   1,   1,   1,   1
  13,  13,  29,  13,  30,  20,  13,  13,  29,  29,  13,  20,  13,  20,  13,  13,  13,  13,  13,  13
   4,   0,   0,   4,   3,   0,   0,   0,   0,   0,   0,   0,   4,   0,   4,   4,   4,   4,   4,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   6,   8,   8,   8,   8,   8,   8,   8,   8,   8,   6,   8,   8,   8,   8,   8,   8,   8,   8,   8
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
  11,   2,   3,   3,   2,   2,   3,   2,   3,   3,  11,   3,   2,   2,   3,   2,   2,   2,   2,   3
  19,  18,  19,  12,  18,  33,  18,  33,  19,  19,  18,  18,  18,  33,  12,  16,  18,  18,  18,  18
  12,   5,   2,   1,   5,   5,   5,   5,   2,   2,   1,   5,   5,   5,   1,   5,   5,   5,   5,   5
