   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   1,   1,   1,   1,   1,   1,   2,   5,   1,   6,   8,   8,   8,   8,  11,  11,  11,   8,  11,  11
   1,   1,   1,   4,   4,   4,   6,   4,   4,   5,   4,   4,   5,   4,   4,   4,   4,   4,   4,   4
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   5,   5,   5,   1,   6,   1,   2,   6,   6,   7,   6,   6,   7,   1,   6,   6,   6,   1,   6,   6
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   2,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   9,   2,   1,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
   7,   3,   3,   3,   0,   3,   3,   3,   3,   0,   3,   3,  11,   3,   1,   1,   3,   3,   1,   3
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   2,   6,   6,   4,   6,   6,   6,   7,   6,   6,   6,   6,   7,   6,   6,   6,   6,   6,   6,   6
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   1,   1,   1,   1,   1,   1,   5,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
  14,  10,  10,  10,  10,   3,  10,  10,  10,  10,  10,  10,  10,  10,  10,  10,  10,  10,  10,  10
   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
